"","person","speech","syllables","wordsyl","pol","readability","wc"
"3060","Donald Trump","So he bought it, and he's very unhappy about it.",14,10,-0.569209978830308,0.997,1.4
"3061","Donald Trump","The Trans-Pacific Partnership is a disaster.",13,6,-0.377964473009227,10.615,2.16666666666667
"3062","Donald Trump","And it shouldn't be signed.",5,5,0,1.794,1
"3063","Donald Trump","The NAFTA agreements and trade agreements that we have generally will be fully renegotiated by me.",29,16,0,10.70875,1.8125
"3064","Donald Trump","We have right now a deficit with Mexico, a fifty eight - a trade deficit, $fifty eight billion.",26,17,0.242535625036333,7.29529411764706,1.52941176470588
"3065","Donald Trump","With Mexico.",4,2,0,3.12,2
"3066","Donald Trump","We have a $five hundred billion deficit with China.",14,9,0,4.52666666666667,1.55555555555556
"3067","Donald Trump","Can't have this.",3,3,0,0.48,1
"3068","Donald Trump","We will renegotiate.",6,3,0,6.76,2
"3069","Donald Trump","Carl Icahn came out, he endorsed me, said Trump is the one that knows what the hell's going on.",22,19,0.458831467741123,6.41421052631579,1.15789473684211
"3070","Donald Trump","We have another problem.",7,4,-0.5,4.12,1.75
"3071","Donald Trump","We have corporate inversions where you have companies that are leaving our country -- That's a big problem.",26,17,-0.242535625036333,11.1741176470588,1.52941176470588
"3072","Donald Trump","Not actually what I said.",8,5,0,-0.0899999999999999,1.6
"3073","Donald Trump","The New York Times said I said that.",8,8,0,-0.945,1
"3074","Donald Trump","But actually I was at a meeting with the New York Times.",16,12,0,1.84,1.33333333333333
"3075","Donald Trump","I didn't say it -- I said it is a threat that I would use against China.",18,16,-0.25,2.171875,1.125
"3076","Donald Trump","It's going to hurt China more than it's going to hurt anybody.",18,12,-0.808290376865476,4.195,1.5
"3077","Donald Trump","We have all the keys, all the power, look - China has been - it's been one of the great thefts of all time, what they've done to the United States.",33,29,0.185695338177052,11.0979310344828,1.13793103448276
"3078","Donald Trump","And I have great relationships - I sell condos for tens of millions of dollars to Chinese, I have the largest bank in the world, which is from China, as my tenant in one of my buildings in Manhattan.",51,38,0.162221421130763,16.9057894736842,1.34210526315789
"3079","Donald Trump","I bought a building, I have a building through China, the Bank of America Building in San Francisco - I mean I do a lot of business with China.",39,28,0,11.2417857142857,1.39285714285714
"3080","Donald Trump","We can't let China continue to get away with what they're doing to our country.",21,15,0,6.166,1.4
"3081","Donald Trump","No, no.",2,2,0,-11.01,1
"3082","Donald Trump","It's a threat but you have to be able to put it in place.",15,14,-0.267261241912424,0.0364285714285728,1.07142857142857
"3083","Donald Trump","What China has done to us with devaluation of their currency is unbelievable.",23,13,-0.277350098112615,8.25769230769231,1.76923076923077
"3084","Donald Trump","And nobody thought they were going to do it again, and then four months ago they had the largest devaluation they've had in twenty years.",35,25,0,11.9824,1.4
"3085","Donald Trump","The largest in twenty years.",7,5,0,2.736,1.4
"3086","Donald Trump","Now they're going to do it again.",9,7,0,-0.435714285714283,1.28571428571429
"3087","Donald Trump","Our companies can't compete.",7,4,0,8.83,1.75
"3088","Donald Trump","They are devaluing their currencies, a company can't compete.",16,9,0,9.76,1.77777777777778
"3089","Donald Trump","OK.",1,1,0,-11.51,1
"3090","Donald Trump","I think it's probably the toughest agreement of any kind to make.",18,12,0.288675134594813,5.3725,1.5
"3091","Donald Trump","It has been going on for many years, many friends of mine have been involved, they're very good businessmen, good negotiators.",32,21,0.785584404849573,11.9471428571429,1.52380952380952
"3092","Donald Trump","A lot of people say an agreement can't be made, which is OK, sometimes agreements can't be made, not good.",26,20,-0.223606797749979,8.1165,1.3
"3093","Donald Trump","But you have both sides really, but you have one side in particular growing up and learning that these are the worst people, these are the worst people et cetera et cetera.",44,32,-0.353553390593274,14.881875,1.375
"3094","Donald Trump","It is a very, very tough agreement to make.",13,9,0.866666666666667,0.34,1.44444444444444
"3095","Donald Trump","I was with a very prominent Israeli the other day, said it's impossible because the other side has been trained from the time they're children to hate Jewish people.",43,29,-0.0371390676354104,14.9958620689655,1.48275862068966
"3096","Donald Trump","But I will give it one hell of a shot.",10,10,-0.316227766016838,-3.242,1
"3097","Donald Trump","That I can tell you.",5,5,0,-4.8,1
"3098","Donald Trump","But of all agreements - I would say if you can do that deal you can do any deal.",21,18,0,3.27,1.16666666666667
"3099","Donald Trump","That's probably the toughest deal in the world right now to make and it's possible it's not makeable because don't forget, it has to last.",34,25,0.4,12.1708,1.36
"3100","Donald Trump","It's wonderful to make it and it doesn't work.",11,9,0,2.43333333333333,1.22222222222222
"3101","Donald Trump","But it has to last.",5,5,0,-5.742,1
"3102","Donald Trump","To make lasting peace, there, probably the toughest deal of all but I'm going to give it a shot.",24,19,0.458831467741123,6.66210526315789,1.26315789473684
"3103","Donald Trump","You know I don't want to get into it.",10,9,0,-2.27666666666666,1.11111111111111
"3104","Donald Trump","I don't want to get into it for a different reason.",15,11,0,1.19727272727273,1.36363636363636
"3105","Donald Trump","I don't want to get into it for a different reason, Joe, because if I do win, there has to be a certain amount of surprise, unpredictability, our country has no unpredictability.",53,32,0.176776695296637,15.3234375,1.65625
"3106","Donald Trump","If I win, I don't want to be in a position where I'm saying to you, and the other side now say, We don't want Trump involved, we don't want - let me be sort of a neutral guy, let's see what - I'm going to give it a shot.",54,48,0.288675134594813,18.564375,1.125
"3107","Donald Trump","It would be so great.",5,5,0.447213595499958,-3.858,1
"3108","Donald Trump","I would be so proud if I would do that.",10,10,0.316227766016838,-2.771,1
"3109","Donald Trump","I don't know if it's doable, I have friends of mine that are tremendous businesspeople that are really great negotiators, they say it's not doable, you understand a lot of people have gone down in flames trying to make that deal.",56,41,0.281112771399491,20.3224390243902,1.36585365853659
"3110","Donald Trump","SO I don't want to say whose fault is it, I don't think it helps.",15,15,-0.258198889747161,1.456,1
"3111","Donald Trump","Hi Stephanie.",4,2,0,5.475,2
"3112","Donald Trump","Thank you.",2,2,0.707106781186547,-1.59,1
"3113","Donald Trump","I'll give you an example.",7,5,0,-0.0899999999999999,1.4
"3114","Donald Trump","One of the speeches we're having a great time - I never said the word.",17,14,0.267261241912424,3.73714285714286,1.21428571428571
"3115","Donald Trump","I opened my mouth, and they go - all of your networks go, Beep, and they thought I said this terrible word.",25,21,-0.218217890235992,7.23714285714286,1.19047619047619
"3116","Donald Trump","I didn't say the word.",5,5,0,-2.916,1
"3117","Donald Trump","The other one I actually, you know, you can give me a negative credit on this one.",24,17,-0.242535625036333,4.52470588235294,1.41176470588235
"3118","Donald Trump","I actually repeated a word.",10,5,0,1.794,2
"3119","Donald Trump","He doesn't have friends.",4,4,0,4.12,1
"3120","Donald Trump","I started out I was one of seventeen people, and we're not including the Democrats.",23,15,0,7.108,1.53333333333333
"3121","Donald Trump","It was coming at me from every which way.",11,9,0,-0.183333333333334,1.22222222222222
"3122","Donald Trump","I was very strong and very bold and I hit a lot of people.",17,14,0.694879228972303,0.372857142857143,1.21428571428571
"3123","Donald Trump","I knocked out Lindsey Graham, I knocked out Perry, I knocked out a lot of people, Walker, we knocked out a lot of people -- And I have to.",34,28,0,9.89607142857143,1.21428571428571
"3124","Donald Trump","Because I still have six left.",7,6,0,0.41,1.16666666666667
"3125","Donald Trump","Jeb Bush is a sad case, OK -- I'm not saying - I'm just saying it's a very sad thing.",19,18,-0.659966329107444,3.53166666666667,1.05555555555556
"3126","Donald Trump","I said he's a low-energy person.",10,6,0,1.195,1.66666666666667
"3127","Donald Trump","Look, a year from now, people will respect what I did.",13,11,0.301511344577764,1.62545454545455,1.18181818181818
"3128","Donald Trump","I had Lindsey Graham, who was at seven percent, after I hit him he was at nothing and he left the race.",28,22,0,6.48318181818182,1.27272727272727
"3129","Donald Trump","Now he's an angry person, I see him on television saying things it's like - I mean he's like an insane person.",28,21,0,8.35857142857143,1.33333333333333
"3130","Donald Trump","Our country doesn't win anymore.",8,5,-0.447213595499958,6.504,1.6
"3131","Donald Trump","You're so worried about being nice and being politically correct.",19,10,0.316227766016838,9.475,1.9
"3132","Donald Trump","So what would you rather have me do?",9,8,0,-0.945,1.125
"3133","Donald Trump","Be nice to everybody and now instead of all those people getting out they're still in so hammering me?",27,19,0,8.64526315789474,1.42105263157895
"3134","Donald Trump","The debate?",3,2,0,0.765000000000001,1.5
"3135","Donald Trump","I was being hit by the announcer, John Dickerson, everybody was really being, sort of culled, to go off -- They were asking, your brother was told this or this by Donald Trump, and they have to respond.",51,37,0.164398987305357,16.9283783783784,1.37837837837838
"3136","Donald Trump","I was being hit by everybody, finger on the button.",16,10,0,2.41,1.6
"3137","Donald Trump","I'm the one, the only one, that said don't go into Iraq.",15,12,0,1.055,1.25
"3138","Donald Trump","So don't tell me about finger on the button.",12,9,0,1.38666666666667,1.33333333333333
"3139","Donald Trump","I want to build our military so strong, so powerful, that nobody's going to mess with it.",25,17,0.242535625036333,6.46411764705882,1.47058823529412
"3140","Donald Trump","No, it's more money, but it's cheap compared to what we're doing right now.",17,14,0,5.41928571428571,1.21428571428571
"3141","Donald Trump","Nobody respects us right now.",8,5,-0.447213595499958,3.678,1.6
"3142","Donald Trump","They don't respect us - I'm talking about better negotiated defense budgets.",20,11,0,11.0454545454545,1.81818181818182
"3143","Donald Trump","Do you know that we're buying equipment that the generals and the colonels and the people in the field don't want because these companies have political contacts?",40,27,0,15.62,1.48148148148148
"3144","Donald Trump","So much of it has to do with the fact that I'm self-funding my campaign.",18,15,0,3.654,1.2
"3145","Donald Trump","I can do whatever I want.",8,6,0,-3.515,1.33333333333333
"3146","Donald Trump","We're buying equipment that we don't even want because certain companies have better political skills.",26,15,0.46475800154489,13.388,1.73333333333333
"3147","Donald Trump","And you see it all the time.",7,7,0,-3.8,1
"3148","Donald Trump","They're getting a plane they don't want.",8,7,0,4.27428571428571,1.14285714285714
"3149","Donald Trump","If they want the other one, they could have gotten it cheaper, but to get this one because - we're going to have a better, stronger military.",36,26,0.588348405414552,11.4969230769231,1.38461538461538
"3150","Donald Trump","And we're going to watch it so much, we will save so much money.",16,14,0,2.055,1.14285714285714
"3151","Donald Trump","Joe, there is so much corruption.",8,6,-0.408248290463863,1.98,1.33333333333333
"3152","Donald Trump","There is so much waste and abuse in the military and elsewhere.",17,12,-0.577350269189626,4.5875,1.41666666666667
